129,1,2024-02-05,2,2024-05-27,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,2,1,10,1,,
130,1,2024-02-05,2,2024-05-27,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,94,1,10,1,,
131,2,2024-02-05,2,2024-05-27,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,2,1,11,1,,
132,2,2024-02-05,2,2024-05-27,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,94,1,11,1,,
133,4,2024-02-05,2,2024-05-27,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,112,24,18,1,,
134,5,2024-02-05,2,2024-05-27,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,112,24,19,1,,
135,2,2024-02-06,2,2024-04-30,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,45,31,22,1,,
136,2,2024-02-06,2,2024-04-30,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,120,31,22,1,,
137,3,2024-02-06,2,2024-04-30,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,45,31,23,1,,
138,4,2024-02-06,2,2024-03-19,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,82,48,24,1,,
139,5,2024-02-06,2,2024-03-19,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,82,48,24,1,,
140,6,2024-12-19,2,2024-03-19,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,82,48,24,1,,
141,1,2024-02-14,2,2024-05-08,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,100,23,16,1,,
142,1,2024-02-28,2,2024-05-22,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,100,23,17,1,,
143,2,2024-02-14,2,2024-06-05,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,99,25,17,1,,
144,2,2024-02-14,2,2024-06-05,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,94,25,17,1,,
145,3,2024-02-14,2,2024-06-05,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,99,25,16,1,,
146,3,2024-02-14,2,2024-06-05,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,94,25,16,1,,
147,4,2024-02-14,2,2024-06-05,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,26,27,19,1,,
148,5,2024-02-14,2,2024-06-05,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,26,27,18,1,,
149,4,2024-02-07,2,2024-05-29,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,26,27,21,1,,
150,5,2024-02-07,2,2024-05-29,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,26,27,20,1,,
151,1,2024-02-07,2,2024-03-20,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,34,22,16,1,,
152,2,2024-02-07,2,2024-03-20,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,34,22,17,1,,
153,1,2024-02-15,2,2024-06-06,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,2,1,9,1,,
154,1,2024-02-15,2,2024-06-06,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,94,1,9,1,,
